Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,,Suriname
Taza,Belize,1271,2014,68.0,United States of America,3.0,,Belize
Taza,Alto Beni,785,2011,87.0,United States of America,3.25,None,Bolivia
Taza,Chiapan,451,2009,75.0,United States of America,2.75,None,Mexico
Taza,"Dark, Stone Ground",180,2007,70.0,United States of America,3.0,None,Dominican Republic
TCHO,West Africa,1716,2016,62.0,United States of America,2.0,,Other
TCHO,Peru- Ecuador,915,2012,99.0,United States of America,3.25,None,Peru
TCHO,TCHOPro 60.5,387,2009,60.0,United States of America,2.75,None,Unknown
TCHO,TCHOPro 68,387,2009,68.0,United States of America,3.0,None,Unknown
TCHO,Chocolatey-beta,199,2008,70.0,United States of America,2.5,,Ghana
TCHO,Fruity-beta,280,2008,70.0,United States of America,2.5,None,Peru
TCHO,Citrus-beta,280,2008,70.0,United States of America,2.75,None,Madagascar
TCHO,Nutty-beta,284,2008,70.0,United States of America,2.5,None,Peru
Tejas,Concepcion,801,2012,70.0,United States of America,2.75,None,Madagascar
Tejas,Bayou Blend,801,2012,70.0,United States of America,3.0,,Ecuador
Tejas,Aranama,805,2012,70.0,United States of America,3.0,None,Papua New Guinea
Tejas,Presidio,805,2012,70.0,United States of America,3.5,None,Dominican Republic
Tejas,"La Bahia, w/ cane juice",817,2012,70.0,United States of America,3.25,None,Ecuador
Tejas,Capistrano,821,2012,70.0,United States of America,2.0,None,Peru
Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,United States of America,3.25,None,Ecuador
Tejas,San Jose,829,2012,70.0,United States of America,2.75,None,Bolivia
Tejas,Capistrano*,829,2012,70.0,United States of America,3.0,None,Madagascar
Tejas,Espada,833,2012,70.0,United States of America,3.25,None,Mexico
Tejas,Espada,967,2012,70.0,United States of America,2.75,None,Brazil
Tejas,Concepcion*,971,2012,80.0,United States of America,3.0,None,Venezuela
Tejas,San Jose,971,2012,67.0,United States of America,3.25,None,Bolivia
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,United States of America,3.5,,Brazil
Terroir,Peru,1478,2015,70.0,United States of America,2.75,None,Peru
Terroir,Belize,1478,2015,70.0,United States of America,3.75,,Belize
Terroir,Madagascar,1478,2015,70.0,United States of America,3.75,,Madagascar
Terroir,Ecuador,1482,2015,70.0,United States of America,3.25,None,Ecuador
Terroir,Oko Caribe,1554,2015,70.0,United States of America,3.5,None,Dominican Republic
Terroir,Guatemala,1558,2015,70.0,United States of America,3.75,,Guatemala
Terroir,Ecuador,1323,2014,77.0,United States of America,3.25,None,Ecuador
Terroir,Madagascar,1323,2014,67.0,United States of America,3.75,,Madagascar
Terroir,Uganda,1323,2014,73.0,United States of America,3.75,,Uganda
The Barn,Peru,1614,2015,70.0,Sweden,3.0,None,Peru
Theo,Congo w/ nibs,903,2012,65.0,United States of America,3.25,,Republic of Congo
Theo,Madagascar,162,2007,65.0,United States of America,3.5,,Madagascar
Theo,Ivory Coast,184,2007,75.0,United States of America,2.5,None,Cote d'Ivorie
Theo,"Ghana, Kumasi",184,2007,84.0,United States of America,3.0,,Ghana
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,United States of America,2.0,,Venezuela
Theo,"Ghana, Panama, Ecuador",188,2007,75.0,United States of America,3.0,,Ghana
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,None,Peru
Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,,Belize
To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,,Ecuador
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,,Trinidad Tobago
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,United States of America,3.0,,Bolivia
Tocoti,Venezuela,789,2011,72.0,United States of America,2.75,None,Venezuela
Tocoti,Dominican Republic,789,2011,74.0,United States of America,3.0,None,Dominican Republic
Treehouse,Conacado,1239,2014,72.0,United States of America,3.0,None,Dominican Republic
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,None,Madagascar
twenty-four blackbirds,Oko Caribe,1700,2015,75.0,United States of America,2.75,None,Dominican Republic
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,United States of America,3.5,None,Ecuador
twenty-four blackbirds,Madagascar,1235,2014,75.0,United States of America,3.5,,Madagascar
twenty-four blackbirds,Dominican Republic,1022,2013,68.0,United States of America,3.25,None,Dominican Republic
twenty-four blackbirds,Palos Blancos,1026,2013,75.0,United States of America,2.5,None,Bolivia
twenty-four blackbirds,Dominican Republic,753,2011,73.0,United States of America,2.75,None,Dominican Republic
Two Ravens,Peru,1740,2016,60.0,United States of America,3.0,,Peru
Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,None,Dominican Republic
Undone,Matagalpa,1438,2014,74.0,United States of America,2.75,None,Nicaragua
Undone,Nourish,1438,2014,70.0,United States of America,3.0,None,Dominican Republic
Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,United States of America,3.0,,Madagascar
Upchurch,"Tanzania, Party Bar",1752,2016,72.0,United States of America,3.25,None,Tanzania
Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,,Venezuela
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,None,Peru
Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,None,Unknown
Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,None,Dominican Republic
Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,None,Venezuela
Valrhona,Caraque,709,2011,56.0,France,3.25,None,Unknown
Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,,Venezuela
Valrhona,Tainori,327,2009,64.0,France,3.75,None,Dominican Republic
Valrhona,Alpaco,370,2009,66.0,France,3.75,None,Ecuador
Valrhona,Nyangbo,395,2009,68.0,France,3.5,,Ghana
Valrhona,Araguani,117,2007,72.0,France,3.0,,Venezuela
Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,,Venezuela
Valrhona,Manjari,129,2007,64.0,France,4.0,,Madagascar
Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,None,Unknown
Valrhona,Abinao,153,2007,85.0,France,2.5,,Other
Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,,Other
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,,Venezuela
Valrhona,Caraibe,63,2006,66.0,France,3.0,,Other
Valrhona,Guanaja,63,2006,70.0,France,4.0,,Other
Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,,Trinidad Tobago
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,,Venezuela
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,,Madagascar
Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,United States of America,2.5,,Ghana
Vanleer (Barry Callebaut),Napa,963,2012,65.0,United States of America,2.75,,Ghana
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,,Madagascar
Vicuna,Palos Blancos,1470,2015,70.0,United States of America,3.25,None,Bolivia
Vicuna,Palos Blancos + nibs,1470,2015,70.0,United States of America,3.25,None,Bolivia
Videri,Dominican Republic,1211,2014,90.0,United States of America,3.25,None,Dominican Republic
Videri,Trinidad,1211,2014,75.0,United States of America,3.5,,Trinidad Tobago
Videri,Mindo,1227,2014,75.0,United States of America,3.5,None,Ecuador
Videri,Dark,1117,2013,90.0,United States of America,3.75,None,Other
Videri,Classic,991,2012,70.0,United States of America,3.25,None,Other
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,,Vietnam
Vintage Plantations,San Martin,1205,2014,75.0,United States of America,3.0,None,Peru
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,United States of America,2.0,,Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,United States of America,2.0,,Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,United States of America,3.0,,Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,United States of America,3.0,,Ecuador
Violet Sky,Sambirano Valley,1458,2015,77.0,United States of America,2.75,,Madagascar
Violet Sky,Moho River Valley,1458,2015,77.0,United States of America,3.0,,Belize
Violet Sky,Cuyagua,1458,2015,77.0,United States of America,3.0,,Venezuela
Violet Sky,Peru,1458,2015,77.0,United States of America,3.25,,Peru
Violet Sky,Cahabon,1502,2015,77.0,United States of America,2.75,,Guatemala
Vivra,Peru,1720,2016,70.0,United States of America,2.5,None,Peru
Vivra,Ocumare,1720,2016,70.0,United States of America,2.5,None,Venezuela
Vivra,Dominican Republic,1724,2016,70.0,United States of America,3.0,None,Dominican Republic
Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,,Dominican Republic
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,None,Peru
Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,,Ghana
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,,Peru
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,,Peru
Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,,Peru
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,,Peru
Willie's Cacao,Los Llanos,1848,2016,70.0,England,4.0,None,Colombia
Willie's Cacao,Los Llanos,1227,2014,88.0,England,3.0,,Colombia
Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,England,2.25,None,Indonesia
Willie's Cacao,Sambirano,593,2010,71.0,England,3.0,,Madagascar
Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,England,3.5,None,Venezuela
Willie's Cacao,Java,593,2010,69.0,England,3.75,None,Indonesia
Willie's Cacao,San Martin,457,2009,70.0,England,3.0,None,Peru
Willie's Cacao,Rio Caribe,457,2009,72.0,England,3.25,,Venezuela
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,United States of America,3.0,,Venezuela
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,United States of America,3.5,None,Bolivia
Wm,"Ghana, 2013, batch 129",1916,2016,75.0,United States of America,3.75,None,Ghana
Woodblock,"Maranon, Cajamarca",1243,2014,70.0,United States of America,3.0,,Peru
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,United States of America,3.25,None,Ecuador
Woodblock,Gran Couva,1042,2013,70.0,United States of America,3.5,,Trinidad Tobago
Woodblock,Ecuador,825,2012,70.0,United States of America,2.5,None,Ecuador
Woodblock,Costa Rica,825,2012,70.0,United States of America,3.0,None,Costa Rica
Woodblock,Sambirano,951,2012,70.0,United States of America,3.25,,Madagascar
Woodblock,Ocumare,741,2011,70.0,United States of America,4.0,None,Venezuela
Woodblock,La Red,769,2011,70.0,United States of America,3.5,None,Dominican Republic
Xocolat,Hispaniola,1057,2013,66.0,Dominican Republic,3.0,None,Dominican Republic
Xocolla,"Sambirano, batch 170102",1948,2017,70.0,United States of America,2.75,None,Madagascar
Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,United States of America,2.5,None,Dominican Republic
Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,United States of America,3.0,None,Papua New Guinea
Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,United States of America,3.25,None,Dominican Republic
Zak's,"Madagascar, Batch 2",1578,2015,70.0,United States of America,3.25,,Madagascar
Zak's,"Peru, Batch 1",1578,2015,70.0,United States of America,3.25,None,Peru
Zak's,"Belize, Batch 2",1578,2015,70.0,United States of America,3.5,,Belize
Zak's,"House Blend, Batch 2",1582,2015,60.0,United States of America,3.0,None,Unknown
Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,,Madagascar
Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,,Ecuador
Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,,Trinidad Tobago
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,,Tanzania
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,,Tanzania
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78.0,Austria,3.5,,Trinidad Tobago
Zokoko,Guadalcanal,1716,2016,78.0,Australia,3.75,None,Solomon Islands
Zokoko,Goddess Blend,1780,2016,65.0,Australia,3.25,None,Unknown
Zokoko,Alto Beni,697,2011,68.0,Australia,3.5,None,Bolivia
Zokoko,Tokiala,701,2011,66.0,Australia,3.5,,Papua New Guinea
Zokoko,"Tranquilidad, Baures",701,2011,72.0,Australia,3.75,None,Bolivia
Zotter,Raw,1205,2014,80.0,Austria,2.75,None,Unknown
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72.0,Austria,3.5,None,Panama
Zotter,Amazonas Frucht,801,2012,65.0,Austria,3.5,None,Unknown
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70.0,Austria,3.0,,Peru
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70.0,Austria,3.5,,Peru
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62.0,Austria,3.75,None,Dominican Republic
Zotter,El Oro,879,2012,75.0,Austria,3.0,,Ecuador
Zotter,Huiwani Coop,879,2012,75.0,Austria,3.0,,Papua New Guinea
Zotter,El Ceibo Coop,879,2012,90.0,Austria,3.25,None,Bolivia
Zotter,Santo Domingo,879,2012,70.0,Austria,3.75,None,Dominican Republic
Zotter,"Kongo, Highlands",883,2012,68.0,Austria,3.25,,Republic of Congo
Zotter,"Indianer, Raw",883,2012,58.0,Austria,3.5,None,Unknown
Zotter,Peru,647,2011,70.0,Austria,3.75,None,Peru
Zotter,Congo,749,2011,65.0,Austria,3.0,,Republic of Congo
Zotter,Kerala State,749,2011,65.0,Austria,3.5,,India
Zotter,Kerala State,781,2011,62.0,Austria,3.25,None,India
Zotter,"Brazil, Mitzi Blue",486,2010,65.0,Austria,3.0,None,Brazil
